"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Insecta","Lepidoptera","Papilionidae","Papilio","CN","Zhejiang",2006-04-30 01:05:00,2006,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.579697,29.925154
"Aves","Passeriformes","Muscicapidae","Monticola","CN","Zhejiang",2013-07-28 18:14:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.200963,29.423207
"Insecta","Lepidoptera","Papilionidae","Papilio","CN","Zhejiang",2019-05-12 11:43:24,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.542877,29.880285
"Aves","Anseriformes","Anatidae","Anas","CN","Zhejiang",2010-04-10 15:36:00,2010,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Insecta","Hemiptera","Alydidae","Riptortus","CN","Zhejiang",2021-10-01 14:06:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.969426,29.908336
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2015-06-28 10:00:00,2015,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.146087,29.500254
"Insecta","Lepidoptera","Sphingidae","Phyllosphingia","CN","Zhejiang",2009-07-25 00:00:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.086406,29.724432
"Amphibia","Anura","Ranidae","Rana","CN","Zhejiang",2021-02-10 23:50:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.97689,29.903311
"Insecta","Lepidoptera","Sphingidae","Theretra","CN","Zhejiang",2011-07-25 00:01:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.795312,29.805378
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-16 10:20:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.017312,29.517713
"Aves","Podicipediformes","Podicipedidae","Tachybaptus","CN","Zhejiang",2010-07-17 13:08:00,2010,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.164608,30.313913
"Aves","Charadriiformes","Laridae","Larus","CN","Zhejiang",2013-08-17 10:07:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.044573,29.57866
