"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Insecta","Lepidoptera","Lycaenidae","Tongeia","CN","Chongqing",2018-06-24 10:05:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",108.114069,29.999285
"Insecta","Lepidoptera","Papilionidae","Papilio","CN","Chongqing",2011-08-01 16:59:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Mammalia","Artiodactyla","Bovidae","Naemorhedus","CN","Chongqing",2006-07-27 00:00:00,2006,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.682747,31.217876
"Arachnida","Araneae","Salticidae","Plexippus","CN","Chongqing",2021-10-31 03:22:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.971712,29.368253
"Magnoliopsida","Caryophyllales","Polygonaceae","Persicaria","CN","Hubei",2019-09-24 11:43:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.453384,29.836268
"Aves","Passeriformes","Passeridae","Passer","CN","Hubei",2021-05-17 06:10:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.349965,31.5062
"Insecta","Lepidoptera","Lycaenidae","Heliophorus","CN","Chongqing",2019-07-04 14:31:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.580033,29.508506
"Magnoliopsida","Asterales","Asteraceae","Tagetes","CN","Chongqing",2021-10-05 15:09:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.459411,29.751054
"Gastropoda","Architaenioglossa","Ampullariidae","Pomacea","CN","Chongqing",2011-09-13 08:17:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",105.79477,29.744468
"Gastropoda","Stylommatophora","Clausiliidae","Sinigena","CN","Chongqing",2020-11-02 11:17:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",108.556595,31.899129
"Magnoliopsida","Vitales","Vitaceae","Vitis","CN","Chongqing",2021-05-20 18:39:27,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.55097,29.422076
"Mammalia","Primates","Cercopithecidae","Macaca","CN","Chongqing",2003-10-06 22:14:00,2003,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.86528,31.202879
"Insecta","Lepidoptera","Lycaenidae","Heliophorus","CN","Chongqing",2019-06-30 05:46:35,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.490678,29.151325
"Aves","Passeriformes","Paridae","Parus","CN","Chongqing",2018-11-06 13:20:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.570472,29.422411
"Aves","Passeriformes","Muscicapidae","Myophonus","CN","Hubei",2019-07-31 09:05:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.380726,30.37522
"Magnoliopsida","Cucurbitales","Cucurbitaceae","Zehneria","CN","Chongqing",2021-08-20 16:55:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.562134,29.597692
"Insecta","Lepidoptera","Hesperiidae","Parnara","CN","Chongqing",2021-07-24 17:28:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.56118,29.5977
"Insecta","Diptera","Syrphidae","Phytomia","CN","Chongqing",2021-10-24 15:33:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.631187,29.718142
"Insecta","Lepidoptera","Papilionidae","Byasa","CN","Chongqing",2011-08-01 17:08:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Aves","Passeriformes","Paridae","Periparus","CN","Chongqing",2018-11-06 11:01:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.570472,29.422411
"Insecta","Lepidoptera","Notodontidae","Dudusa","CN","Chongqing",2011-07-31 07:26:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Magnoliopsida","Oxalidales","Oxalidaceae","Oxalis","CN","Chongqing",2021-05-12 13:30:27,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.595748,29.540166
"Aves","Passeriformes","Corvidae","Urocissa","CN","Hubei",2019-07-29 02:48:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.121168,31.456038
"Reptilia","Squamata","Viperidae","Trimeresurus","CN","Chongqing",2011-07-27 16:28:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Insecta","Lepidoptera","Nymphalidae","Lethe","CN","Chongqing",2011-07-30 17:12:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Magnoliopsida","Saxifragales","Hamamelidaceae","Loropetalum","CN","Chongqing",2021-04-01 21:58:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.912251,29.431586
"Magnoliopsida","Rosales","Urticaceae","Pilea","CN","Chongqing",2021-04-01 21:37:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.912251,29.431586
"Aves","Passeriformes","Turdidae","Turdus","CN","Chongqing",2019-10-20 16:09:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.566689,29.667756
"Aves","Passeriformes","Leiothrichidae","Ianthocincla","CN","Hubei",2021-05-14 15:55:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.464285,31.714482
"Arachnida","Araneae","Sparassidae","Heteropoda","CN","Chongqing",2021-08-05 22:02:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.560715,29.59869
"Insecta","Hymenoptera","Apidae","Apis","CN","Chongqing",2018-11-08 11:30:38,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.676605,29.856822
"Aves","Coraciiformes","Alcedinidae","Alcedo","CN","Chongqing",2018-11-06 13:24:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.570472,29.422411
"Magnoliopsida","Rosales","Moraceae","Broussonetia","CN","Chongqing",2011-09-14 04:00:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.452299,29.421368
"Insecta","Lepidoptera","Lycaenidae","Tongeia","CN","Chongqing",2021-07-12 16:06:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.560623,29.597876
"Liliopsida","Commelinales","Pontederiaceae","Eichhornia","CN","Chongqing",2019-06-30 12:53:28,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.498978,29.184642
"Insecta","Hemiptera","Cicadidae","Purana","CN","Chongqing",2021-08-12 13:56:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.56144,29.599062
"Insecta","Lepidoptera","Pieridae","Pieris","CN","Chongqing",2021-05-12 13:36:07,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.594898,29.539363
"Aves","Pelecaniformes","Ardeidae","Egretta","CN","Chongqing",2011-09-13 08:15:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",105.794869,29.744475
"Insecta","Lepidoptera","Pieridae","Pieris","CN","Chongqing",2021-07-24 17:27:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.561203,29.597713
"Aves","Passeriformes","Muscicapidae","Rhyacornis","CN","Chongqing",2011-07-27 08:40:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Aves","Podicipediformes","Podicipedidae","Tachybaptus","CN","Chongqing",2018-11-09 14:01:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.898511,31.076295
"Insecta","Lepidoptera","Nymphalidae","Symbrenthia","CN","Chongqing",2021-09-05 15:03:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.630876,29.554814
"Insecta","Hymenoptera","Apidae","Apis","CN","Chongqing",2018-11-07 20:16:32,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.585595,29.561858
"Aves","Passeriformes","Muscicapidae","Phoenicurus","CN","Chongqing",2020-08-13 10:09:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.680522,29.452418
"Insecta","Lepidoptera","Crambidae","Aethaloessa","CN","Chongqing",2021-08-12 13:41:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.559921,29.597775
"Aves","Pelecaniformes","Ardeidae","Egretta","CN","Chongqing",2018-11-06 11:13:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.570472,29.422411
"Aves","Passeriformes","Leiothrichidae","Ianthocincla","CN","Chongqing",2018-04-18 07:45:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.386065,29.646027
"Insecta","Odonata","Libellulidae","Trithemis","CN","Chongqing",2019-08-03 04:10:43,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.670783,29.59627
"Insecta","Hymenoptera","Apidae","Apis","CN","Chongqing",2019-11-10 14:50:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.676337,29.228326
"Gastropoda","Stylommatophora","Clausiliidae","Excussispira","CN","Chongqing",2020-11-02 09:43:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.172567,31.703988
"Aves","Passeriformes","Muscicapidae","Saxicola","CN","Hubei",2021-05-17 06:14:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.349965,31.5062
"Aves","Passeriformes","Sturnidae","Spodiopsar","CN","Chongqing",2019-04-04 08:20:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.912251,29.431586
"Insecta","Hemiptera","Cicadidae","Hea","CN","Hubei",2014-07-22 16:47:00,2014,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.404476,31.452195
"Insecta","Lepidoptera","Lycaenidae","Jamides","CN","Chongqing",2019-11-15 09:49:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.676337,29.228326
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","CN","Chongqing",2019-10-20 16:18:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.567064,29.667607
"Arachnida","Araneae","Araneidae","Argiope","CN","Chongqing",2021-08-16 12:34:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.201927,29.101935
"Amphibia","Caudata","Hynobiidae","Liua","CN","Hubei",2021-09-16 12:43:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.680447,31.743483
"Insecta","Coleoptera","Cerambycidae","Anoplophora","CN","Chongqing",2007-07-06 00:00:00,2007,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.912251,29.431586
"Insecta","Lepidoptera","Lycaenidae","Heliophorus","CN","Hubei",2020-09-05 19:02:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.492626,31.382859
"Aves","Passeriformes","Motacillidae","Motacilla","CN","Chongqing",2020-08-18 09:44:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.673542,29.454887
"Amphibia","Caudata","Hynobiidae","Liua","CN","Hubei",2019-07-28 04:13:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.131327,31.454329
"Insecta","Lepidoptera","Papilionidae","Papilio","CN","Chongqing",2019-06-30 14:10:59,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.491097,29.151367
"Insecta","Hemiptera","Cicadellidae","Atkinsoniella","CN","Chongqing",2018-06-18 02:32:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",108.114069,29.999285
"Aves","Passeriformes","Zosteropidae","Yuhina","CN","Hubei",2021-05-17 11:34:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.447531,31.43606
"Arachnida","Araneae","Salticidae","Zebraplatys","CN","Chongqing",2021-05-12 11:42:30,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.595515,29.543795
"Insecta","Lepidoptera","Lycaenidae","Tongeia","CN","Hubei",2019-08-01 10:10:35,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.163898,30.376919
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","CN","Hubei",2019-07-30 11:10:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.202992,30.435568
"Insecta","Lepidoptera","Lycaenidae","Udara","CN","Chongqing",2011-07-30 16:20:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Insecta","Hymenoptera","Eumenidae","Orancistrocerus","CN","Chongqing",2012-06-29 00:00:00,2012,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.677238,29.224413
"Liliopsida","Poales","Poaceae","Setaria","CN","Chongqing",2019-06-12 20:46:10,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.516212,29.479288
"Gastropoda","Stylommatophora","Clausiliidae","Euphaedusa","CN","Chongqing",2020-11-01 16:46:00,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",108.551574,31.899703
"Insecta","Lepidoptera","Crambidae","Pseudargyria","CN","Chongqing",2011-07-31 07:28:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Magnoliopsida","Dipsacales","Caprifoliaceae","Triplostegia","CN","Hubei",2019-09-21 16:46:48,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.472008,31.621005
"Polypodiopsida","Polypodiales","Pteridaceae","Pteris","CN","Chongqing",2019-06-12 12:43:57,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.516633,29.479008
"Aves","Passeriformes","Leiothrichidae","Ianthocincla","CN","Chongqing",2021-11-30 11:29:39,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.50332,29.556178
"Reptilia","Squamata","Scincidae","Plestiodon","CN","Chongqing",2021-10-24 22:16:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.768617,29.787075
"Gastropoda","Stylommatophora","Camaenidae","Trichobradybaena","CN","Chongqing",2021-05-12 10:37:32,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.593086,29.543795
"Insecta","Hemiptera","Cicadidae","Purana","CN","Chongqing",2020-08-23 06:31:10,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.410468,29.820122
"Insecta","Lepidoptera","Notodontidae","Tarsolepis","CN","Chongqing",2011-07-31 07:12:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",107.174444,29.019444
"Ginkgoopsida","Ginkgoales","Ginkgoaceae","Ginkgo","CN","Chongqing",2020-09-23 18:12:29,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.517223,29.605372
"Magnoliopsida","Lamiales","Lamiaceae","Clerodendrum","CN","Chongqing",2011-09-21 04:24:00,2011,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.021932,28.395051
"Magnoliopsida","Rosales","Urticaceae","Pilea","CN","Chongqing",2020-08-01 09:25:53,2020,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.545651,29.55974
"Magnoliopsida","Crossosomatales","Stachyuraceae","Stachyurus","CN","Hubei",2019-09-24 13:20:56,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",109.457291,29.834616
"Insecta","Lepidoptera","Lycaenidae","Pseudozizeeria","CN","Chongqing",2019-07-07 13:32:45,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.507958,29.466462
"Ginkgoopsida","Ginkgoales","Ginkgoaceae","Ginkgo","CN","Chongqing",2017-11-26 13:05:39,2017,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",106.296288,29.595803
"Aves","Passeriformes","Laniidae","Lanius","CN","Hubei",2019-07-29 02:38:00,2019,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.114709,31.4601
"Insecta","Coleoptera","Chrysomelidae","Glyphocassis","CN","Chongqing",2018-06-24 10:33:00,2018,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",108.114069,29.999285
"Aves","Passeriformes","Paridae","Parus","CN","Hubei",2021-05-17 13:18:00,2021,"16","cities360","55c295c2943d45f4a8ecbf09e26d8cac","TRUE","CHN-Chongqing","Chongqing","CHN","CH",110.447531,31.43606
