"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Reptilia","Squamata","Xenodermidae","Xenodermus","ID","Jawa Tengah",2017-10-05 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.429685,-7.051965
"Reptilia","Squamata","Scincidae","Eutropis","ID","Jawa Tengah",2020-02-15 19:26:51,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.319897,-7.030328
"Insecta","Odonata","Libellulidae","Neurothemis","ID","Jawa Tengah",2016-12-14 08:45:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.373348,-6.968131
"Insecta","Blattodea","Blattidae","Periplaneta","ID","Jawa Tengah",2021-11-18 07:47:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438125,-7.005145
"Reptilia","Squamata","Gekkonidae","Cyrtodactylus","ID","Jawa Tengah",2016-01-24 00:00:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438473,-7.047915
"Aves","Columbiformes","Columbidae","Spilopelia","ID","Jawa Tengah",2020-10-22 09:58:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.431382,-6.952515
"Amphibia","Anura","Rhacophoridae","Polypedates","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.441201,-7.049488
"Insecta","Lepidoptera","Sphingidae","Daphnis","ID","Jawa Tengah",2020-04-06 23:10:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.42897,-7.007309
"Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","ID","Jawa Tengah",2019-10-10 19:00:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438125,-7.00465
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:44:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.377475,-7.068309
"Amphibia","Anura","Ranidae","Chalcorana","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.441016,-7.048692
"Amphibia","Anura","Dicroglossidae","Fejervarya","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438873,-7.047337
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 07:35:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.405266,-7.048501
"Insecta","Odonata","Libellulidae","Orthetrum","ID","Jawa Tengah",2019-04-28 09:47:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.485895,-7.066102
"Arachnida","Araneae","Sparassidae","Heteropoda","ID","Jawa Tengah",2020-08-13 14:01:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.353639,-6.990214
"Insecta","Orthoptera","Acrididae","Valanga","ID","Jawa Tengah",2021-11-19 06:38:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.423356,-7.05395
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:05:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.404689,-7.048004
"Insecta","Lepidoptera","Erebidae","Amata","ID","Jawa Tengah",2021-11-21 10:28:05,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Insecta","Odonata","Coenagrionidae","Agriocnemis","ID","Jawa Tengah",2016-10-08 10:06:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Insecta","Odonata","Libellulidae","Neurothemis","ID","Jawa Tengah",2016-12-14 08:59:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.374078,-6.96741
"Aves","Coraciiformes","Alcedinidae","Todiramphus","ID","Jawa Tengah",2020-04-29 11:24:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Reptilia","Squamata","Gekkonidae","Cyrtodactylus","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.437714,-7.048477
"Amphibia","Anura","Rhacophoridae","Polypedates","ID","Jawa Tengah",2017-06-10 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.440412,-7.054748
"Magnoliopsida","Asterales","Asteraceae","Bidens","ID","Jawa Tengah",2018-10-28 06:55:50,2018,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.43148,-7.078736
"Amphibia","Anura","Ranidae","Odorrana","ID","Jawa Tengah",2020-02-15 22:29:12,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.30761,-7.070951
"Amphibia","Anura","Dicroglossidae","Fejervarya","ID","Jawa Tengah",2019-04-28 09:49:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.455538,-7.050234
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-24 07:08:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.402802,-7.042513
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-24 07:23:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.401397,-7.041087
"Reptilia","Squamata","Gekkonidae","Hemidactylus","ID","Jawa Tengah",2020-12-03 01:20:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.322516,-6.995918
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-24 08:20:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.401107,-7.042662
"Magnoliopsida","Gentianales","Apocynaceae","Calotropis","ID","Jawa Tengah",2019-11-08 09:45:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.490318,-7.003253
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 07:57:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376767,-7.069533
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:47:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.377743,-7.067872
"Insecta","Hymenoptera","Apidae","Xylocopa","ID","Jawa Tengah",2018-10-28 13:21:08,2018,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.431484,-7.078639
"Aves","Passeriformes","Passeridae","Passer","ID","Jawa Tengah",2021-11-19 15:35:38,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457218,-7.040373
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-22 22:32:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.423422,-7.054019
"Insecta","Lepidoptera","Nymphalidae","Junonia","ID","Jawa Tengah",2016-10-02 10:09:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.345775,-7.036092
"Insecta","Odonata","Libellulidae","Zyxomma","ID","Jawa Tengah",2021-11-18 20:07:11,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Insecta","Lepidoptera","Papilionidae","Troides","ID","Jawa Tengah",2017-06-18 12:50:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Reptilia","Squamata","Gekkonidae","Hemidactylus","ID","Jawa Tengah",2021-11-18 18:44:47,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.439548,-7.048967
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 07:43:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376638,-7.068437
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2020-12-02 01:17:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.322516,-6.995918
"Reptilia","Squamata","Gekkonidae","Hemidactylus","ID","Jawa Tengah",2021-11-23 20:17:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.423431,-7.054153
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 07:18:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.404903,-7.048696
"Amphibia","Anura","Ranidae","Odorrana","ID","Jawa Tengah",2020-02-15 22:28:52,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.30761,-7.070951
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2017-04-08 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.437327,-7.048335
"Insecta","Odonata","Libellulidae","Cratilla","ID","Jawa Tengah",2017-01-15 10:52:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.396418,-7.04261
"Magnoliopsida","Fabales","Fabaceae","Parkia","ID","Jawa Tengah",2020-01-24 18:04:31,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.420313,-7.046258
"Reptilia","Squamata","Gekkonidae","Hemidactylus","ID","Jawa Tengah",2021-11-01 18:02:32,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.399605,-7.065782
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:05:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.404414,-7.047964
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:48:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.37746,-7.068102
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:32:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.404474,-7.047046
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:54:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.402654,-7.04765
"Aves","Passeriformes","Passeridae","Passer","ID","Jawa Tengah",2021-12-24 11:02:21,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.445556,-6.984167
"Reptilia","Squamata","Agamidae","Calotes","ID","Jawa Tengah",2020-12-03 01:06:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.322516,-6.995918
"Aves","Passeriformes","Pittidae","Pitta","ID","Jawa Tengah",2021-02-26 22:12:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.361123,-7.007888
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-24 07:09:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.400506,-7.041112
"Insecta","Odonata","Libellulidae","Crocothemis","ID","Jawa Tengah",2016-05-18 11:59:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","ID","Jawa Tengah",2019-11-08 09:44:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.489043,-7.073637
"Insecta","Odonata","Libellulidae","Orthetrum","ID","Jawa Tengah",2016-01-21 09:28:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.345775,-7.036092
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:48:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376735,-7.068486
"Amphibia","Anura","Ranidae","Odorrana","ID","Jawa Tengah",2020-02-15 22:28:59,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.30761,-7.070951
"Arachnida","Araneae","Salticidae","Plexippus","ID","Jawa Tengah",2021-11-20 09:43:18,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Reptilia","Squamata","Elapidae","Naja","ID","Jawa Tengah",2017-10-04 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.432353,-7.056077
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:35:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376617,-7.068745
"Actinopterygii","Cyprinodontiformes","Aplocheilidae","Aplocheilus","ID","Jawa Tengah",2017-11-19 12:31:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.367058,-6.95667
"Reptilia","Squamata","Homalopsidae","Cerberus","ID","Jawa Tengah",2017-11-19 12:33:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.367058,-6.95667
"Insecta","Hymenoptera","Apidae","Apis","ID","Jawa Tengah",2018-10-28 09:05:00,2018,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.431503,-7.078616
"Amphibia","Anura","Bufonidae","Duttaphrynus","ID","Jawa Tengah",2017-04-24 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.441201,-7.049488
"Reptilia","Squamata","Colubridae","Ahaetulla","ID","Jawa Tengah",2017-06-10 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.440653,-7.054712
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:04:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.405454,-7.048928
"Reptilia","Squamata","Viperidae","Trimeresurus","ID","Jawa Tengah",2017-04-08 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.437391,-7.048146
"Reptilia","Squamata","Gekkonidae","Hemidactylus","ID","Jawa Tengah",2021-11-20 08:19:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438125,-7.005145
"Gastropoda","Stylommatophora","Achatinidae","Lissachatina","ID","Jawa Tengah",2021-11-20 18:30:02,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Amphibia","Anura","Microhylidae","Kaloula","ID","Jawa Tengah",2017-04-26 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.441202,-7.049496
"Amphibia","Anura","Rhacophoridae","Polypedates","ID","Jawa Tengah",2017-09-30 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.442036,-7.049599
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 09:04:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.377571,-7.068224
"Reptilia","Squamata","Homalopsidae","Cerberus","ID","Jawa Tengah",2019-08-06 00:00:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.348211,-6.961694
"Insecta","Odonata","Libellulidae","Orthetrum","ID","Jawa Tengah",2015-11-22 10:22:00,2015,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Amphibia","Anura","Rhacophoridae","Polypedates","ID","Jawa Tengah",2017-11-05 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.395449,-7.049087
"Insecta","Lepidoptera","Nymphalidae","Acraea","ID","Jawa Tengah",2015-12-14 10:19:00,2015,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.375237,-6.964461
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:48:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376932,-7.067958
"Insecta","Lepidoptera","Erebidae","Amata","ID","Jawa Tengah",2021-04-30 12:04:04,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.449271,-7.039095
"Reptilia","Squamata","Colubridae","Rhabdophis","ID","Jawa Tengah",2017-04-08 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.437963,-7.04779
"Amphibia","Anura","Rhacophoridae","Polypedates","ID","Jawa Tengah",2017-09-30 00:00:00,2017,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438312,-7.053582
"Insecta","Lepidoptera","Pieridae","Leptosia","ID","Jawa Tengah",2016-10-02 09:56:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-24 06:30:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.399551,-7.041803
"Insecta","Odonata","Libellulidae","Pantala","ID","Jawa Tengah",2020-10-21 08:52:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.430334,-6.953984
"Aves","Columbiformes","Columbidae","Columba","ID","Jawa Tengah",2021-12-01 15:18:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.438125,-7.005145
"Insecta","Hemiptera","Lygaeidae","Spilostethus","ID","Jawa Tengah",2019-11-08 09:51:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.443206,-7.05295
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","ID","Jawa Tengah",2019-06-30 17:24:31,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.479835,-6.967456
"Magnoliopsida","Lamiales","Acanthaceae","Pseuderanthemum","ID","Jawa Tengah",2018-10-27 16:46:34,2018,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.431053,-7.079952
"Insecta","Odonata","Libellulidae","Neurothemis","ID","Jawa Tengah",2016-12-15 12:06:00,2016,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.392452,-7.050599
"Magnoliopsida","Magnoliales","Annonaceae","Cananga","ID","Jawa Tengah",2019-11-12 10:42:51,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.412551,-7.071128
"Insecta","Odonata","Libellulidae","Orthetrum","ID","Jawa Tengah",2020-10-21 10:54:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.43233,-6.951149
"Insecta","Lepidoptera","Nymphalidae","Junonia","ID","Jawa Tengah",2020-04-24 09:47:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.442957,-6.975585
"Insecta","Coleoptera","Coccinellidae","Coccinella","ID","Jawa Tengah",2019-04-28 09:38:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.448053,-7.083595
"Insecta","Lepidoptera","Nymphalidae","Mycalesis","ID","Jawa Tengah",2021-11-20 06:20:58,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.457559,-7.040292
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 07:59:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.405367,-7.048816
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 07:44:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.3766,-7.069863
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 08:07:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.404682,-7.047948
"Amphibia","Anura","Bufonidae","Duttaphrynus","ID","Jawa Tengah",2020-12-03 01:10:00,2020,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.322516,-6.995918
"Insecta","Odonata","Libellulidae","Crocothemis","ID","Jawa Tengah",2019-04-28 09:25:00,2019,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.408618,-7.042383
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 08:00:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376735,-7.067989
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-29 09:10:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.376634,-7.0697
"Reptilia","Squamata","Gekkonidae","Gekko","ID","Jawa Tengah",2021-11-21 07:48:00,2021,"24","city_specific","af1de754d66747618e9d531590bd94b8","TRUE","IDN-Semarang","Semarang","IDN","ID",110.401603,-7.047576
