"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Aves","Passeriformes","Ploceidae","Ploceus","SL","Western",2013-11-30 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.211682,8.427011
"Magnoliopsida","Caryophyllales","Polygonaceae","Antigonon","SL","Western",2013-11-30 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.206798,8.337318
"Magnoliopsida","Solanales","Convolvulaceae","Ipomoea","SL","Western",2006-01-29 00:00:00,2006,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.264944,8.393009
"Insecta","Lepidoptera","Nymphalidae","Hypolimnas","SL","Western",2013-12-02 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.19325,8.137572
"Magnoliopsida","Rosales","Moraceae","Ficus","SL","Western",2020-03-20 09:31:11,2020,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.262092,8.388375
"Magnoliopsida","Fabales","Fabaceae","Tamarindus","SL","Western",2018-02-04 18:08:01,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.28394,8.491563
"Magnoliopsida","Lamiales","Lamiaceae","Clerodendrum","SL","Western",2013-11-30 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.213828,8.425782
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","SL","Western",2020-05-05 12:48:00,2020,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.225706,8.447078
"Insecta","Lepidoptera","Nymphalidae","Euphaedra","SL","Western",2010-04-11 15:46:00,2010,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.214769,8.364509
"Mammalia","Primates","Cercopithecidae","Cercopithecus","SL","Western",2018-10-24 10:39:00,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.229431,8.448255
"Magnoliopsida","Lamiales","Verbenaceae","Lantana","SL","Western",2018-01-27 15:21:52,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.222752,8.451129
"Insecta","Lepidoptera","Papilionidae","Papilio","SL","Western",2010-04-11 17:15:00,2010,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.201336,8.3578
"Magnoliopsida","Myrtales","Combretaceae","Combretum","SL","Western",2018-01-27 18:25:18,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.284728,8.495502
"Magnoliopsida","Myrtales","Combretaceae","Combretum","SL","Western",2018-01-27 15:32:29,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.222192,8.448472
"Insecta","Lepidoptera","Nymphalidae","Telchinia","SL","Western",2013-11-30 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.233118,8.482504
"Insecta","Lepidoptera","Nymphalidae","Hypolimnas","SL","Western",2013-12-02 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.204021,8.12574
"Magnoliopsida","Malvales","Malvaceae","Hibiscus","SL","Western",2018-01-27 18:28:08,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.284804,8.495723
"Aves","Charadriiformes","Laridae","Thalasseus","SL","Western",2016-12-23 14:43:00,2016,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.155472,8.211392
"Magnoliopsida","Lamiales","Lamiaceae","Clerodendrum","SL","Western",2018-02-04 11:12:30,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.2303,8.449512
"Aves","Passeriformes","Malaconotidae","Laniarius","SL","Western",2008-02-11 00:00:00,2008,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.277061,8.463415
"Magnoliopsida","Asterales","Asteraceae","Ageratum","SL","Western",2017-08-19 11:18:08,2017,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.230468,8.449585
"Magnoliopsida","Asterales","Asteraceae","Chromolaena","SL","Western",2018-01-27 15:18:16,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.222586,8.450968
"Aves","Accipitriformes","Accipitridae","Milvus","SL","Western",2020-05-05 12:51:00,2020,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.226338,8.447167
"Magnoliopsida","Myrtales","Combretaceae","Combretum","SL","Western",2013-11-30 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.205089,8.336293
"Magnoliopsida","Gentianales","Apocynaceae","Catharanthus","SL","Western",2018-04-21 00:00:00,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.228424,8.449759
"Magnoliopsida","Lamiales","Acanthaceae","Ruellia","SL","Western",2017-08-12 11:47:19,2017,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.230481,8.450144
"Magnoliopsida","Malpighiales","Euphorbiaceae","Manihot","SL","Western",2013-12-01 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.198013,8.132003
"Liliopsida","Asparagales","Amaryllidaceae","Scadoxus","SL","Western",2018-06-08 15:04:38,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.154305,8.209522
"Malacostraca","Decapoda","Ocypodidae","Ocypode","SL","Western",2013-11-29 00:00:00,2013,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.279182,8.460704
"Magnoliopsida","Fabales","Fabaceae","Calliandra","SL","Western",2018-04-15 00:00:00,2018,"10","cities360","d01dbac1fe81402998b8649dfa2588c5","TRUE","SLE-Freetown_region","Freetown Region","SLE","SL",-13.206625,8.417472
