"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","MA","Marrakech - Tensift - Al Haouz",2020-01-18 11:43:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.921332,31.499782
"Amphibia","Anura","Ranidae","Pelophylax","MA","Marrakech - Tensift - Al Haouz",2020-02-08 14:21:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002922,31.641382
"Insecta","Odonata","Libellulidae","Trithemis","MA","Marrakech - Tensift - Al Haouz",2021-11-10 12:59:44,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.994229,31.685522
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2019-04-01 14:55:04,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.985556,31.619167
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2019-07-18 16:55:57,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.001528,31.639995
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2021-11-10 11:48:09,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.021798,31.614277
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2016-02-27 11:41:00,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.986195,31.618174
"Aves","Passeriformes","Phylloscopidae","Phylloscopus","MA","Marrakech - Tensift - Al Haouz",2020-01-18 11:32:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.921332,31.499782
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","MA","Marrakech - Tensift - Al Haouz",2019-01-03 13:47:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002832,31.641749
"Aves","Apodiformes","Apodidae","Apus","MA","Marrakech - Tensift - Al Haouz",2015-04-09 08:08:00,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.983303,31.623996
"Mammalia","Artiodactyla","Camelidae","Camelus","MA","Marrakech - Tensift - Al Haouz",2019-03-07 14:52:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.144132,31.542961
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2016-10-11 16:51:00,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2019-02-17 12:47:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.990792,31.617561
"Aves","Passeriformes","Sylviidae","Sylvia","MA","Marrakech - Tensift - Al Haouz",2015-04-09 09:43:00,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.96854,31.544663
"Reptilia","Testudines","Testudinidae","Testudo","MA","Marrakech - Tensift - Al Haouz",2016-03-07 23:45:00,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.985719,31.702949
"Aves","Passeriformes","Turdidae","Turdus","MA","Marrakech - Tensift - Al Haouz",2019-02-26 19:06:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Passeriformes","Turdidae","Turdus","MA","Marrakech - Tensift - Al Haouz",2021-11-08 13:20:42,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.993,31.623476
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2018-03-04 08:19:56,2018,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.988289,31.62936
"Aves","Columbiformes","Columbidae","Columba","MA","Marrakech - Tensift - Al Haouz",2019-04-06 14:35:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.995052,31.623284
"Amphibia","Anura","Ranidae","Pelophylax","MA","Marrakech - Tensift - Al Haouz",2019-07-18 17:14:51,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.003128,31.641838
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2019-11-22 08:52:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.988448,31.629307
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2019-01-02 13:54:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.983128,31.620135
"Insecta","Hymenoptera","Apidae","Xylocopa","MA","Marrakech - Tensift - Al Haouz",2019-06-25 17:31:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.998367,31.633355
"Aves","Passeriformes","Fringillidae","Chloris","MA","Marrakech - Tensift - Al Haouz",2019-04-08 02:22:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.023617,31.613468
"Aves","Passeriformes","Sturnidae","Sturnus","MA","Marrakech - Tensift - Al Haouz",2014-03-23 14:28:14,2014,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.989528,31.629477
"Insecta","Hymenoptera","Apidae","Apis","MA","Marrakech - Tensift - Al Haouz",2020-02-08 14:13:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002922,31.641382
"Aves","Passeriformes","Sylviidae","Sylvia","MA","Marrakech - Tensift - Al Haouz",2020-01-18 08:16:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.921332,31.499782
"Magnoliopsida","Ericales","Primulaceae","Lysimachia","MA","Marrakech - Tensift - Al Haouz",2019-06-01 14:09:30,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.181813,31.527764
"Aves","Falconiformes","Falconidae","Falco","MA","Marrakech - Tensift - Al Haouz",2019-11-22 08:27:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.9902,31.629437
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","MA","Marrakech - Tensift - Al Haouz",2018-03-25 16:31:00,2018,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Columbiformes","Columbidae","Streptopelia","MA","Marrakech - Tensift - Al Haouz",2019-01-03 14:03:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002832,31.641749
"Amphibia","Anura","Ranidae","Pelophylax","MA","Marrakech - Tensift - Al Haouz",2020-02-08 14:20:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002922,31.641382
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2019-12-05 13:58:29,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.987639,31.629065
"Aves","Passeriformes","Turdidae","Turdus","MA","Marrakech - Tensift - Al Haouz",2021-06-24 16:51:01,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.990528,31.629738
"Aves","Passeriformes","Passeridae","Passer","MA","Marrakech - Tensift - Al Haouz",2019-03-12 11:48:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Mammalia","Carnivora","Felidae","Felis","MA","Marrakech - Tensift - Al Haouz",2014-04-24 15:53:00,2014,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.948168,31.649759
"Aves","Passeriformes","Passeridae","Passer","MA","Marrakech - Tensift - Al Haouz",2021-11-08 13:25:04,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.993096,31.622919
"Aves","Passeriformes","Muscicapidae","Muscicapa","MA","Marrakech - Tensift - Al Haouz",2018-04-30 00:00:00,2018,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.006454,31.619919
"Aves","Suliformes","Phalacrocoracidae","Phalacrocorax","MA","Marrakech - Tensift - Al Haouz",2020-02-04 08:54:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.977625,31.62865
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2019-11-22 10:26:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.987529,31.6177
"Insecta","Orthoptera","Acrididae","Eyprepocnemis","MA","Marrakech - Tensift - Al Haouz",2019-12-05 13:48:29,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.989622,31.626394
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2019-01-01 14:25:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.987898,31.616294
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2020-02-05 10:55:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.996104,31.635545
"Aves","Passeriformes","Fringillidae","Serinus","MA","Marrakech - Tensift - Al Haouz",2018-04-29 00:00:00,2018,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.006418,31.620179
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2015-01-11 13:28:00,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2015-06-06 11:25:00,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.989544,31.617741
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2012-11-24 00:00:00,2012,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.987425,31.624408
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","MA","Marrakech - Tensift - Al Haouz",2019-03-12 11:48:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Reptilia","Testudines","Geoemydidae","Mauremys","MA","Marrakech - Tensift - Al Haouz",2020-02-08 14:28:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.002922,31.641382
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2013-01-01 00:00:00,2013,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8,31.633333
"Aves","Ciconiiformes","Ciconiidae","Ciconia","MA","Marrakech - Tensift - Al Haouz",2019-01-02 14:21:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.983128,31.620135
"Insecta","Lepidoptera","Nymphalidae","Vanessa","MA","Marrakech - Tensift - Al Haouz",2019-12-21 12:09:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.006936,31.616605
"Aves","Passeriformes","Corvidae","Pica","MA","Marrakech - Tensift - Al Haouz",2016-03-26 17:39:00,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.982763,31.656815
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2011-01-04 12:32:00,2011,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2015-05-24 10:04:50,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.990595,31.617675
"Amphibia","Anura","Bufonidae","Sclerophrys","MA","Marrakech - Tensift - Al Haouz",2021-07-23 10:08:00,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.948757,31.599957
"Aves","Passeriformes","Hirundinidae","Cecropis","MA","Marrakech - Tensift - Al Haouz",2016-04-18 12:00:13,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.02107,31.611928
"Aves","Passeriformes","Sylviidae","Sylvia","MA","Marrakech - Tensift - Al Haouz",2020-02-04 11:13:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.978933,31.62366
"Aves","Passeriformes","Emberizidae","Emberiza","MA","Marrakech - Tensift - Al Haouz",2006-12-29 16:38:00,2006,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.97971,31.618948
"Aves","Passeriformes","Passeridae","Passer","MA","Marrakech - Tensift - Al Haouz",2019-02-17 13:14:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.988327,31.617311
"Aves","Passeriformes","Sturnidae","Sturnus","MA","Marrakech - Tensift - Al Haouz",2019-02-17 12:42:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.993777,31.622368
"Aves","Passeriformes","Sturnidae","Sturnus","MA","Marrakech - Tensift - Al Haouz",2015-04-08 13:35:00,2015,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.986,31.618
"Magnoliopsida","Caryophyllales","Cactaceae","Opuntia","MA","Marrakech - Tensift - Al Haouz",2020-09-21 18:45:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-8.001903,31.60814
"Aves","Pelecaniformes","Ardeidae","Bubulcus","MA","Marrakech - Tensift - Al Haouz",2009-10-13 00:00:00,2009,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.981084,31.629472
"Aves","Pelecaniformes","Ardeidae","Bubulcus","MA","Marrakech - Tensift - Al Haouz",2019-12-21 10:57:00,2019,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.990046,31.612028
"Aves","Columbiformes","Columbidae","Spilopelia","MA","Marrakech - Tensift - Al Haouz",2020-02-04 11:21:00,2020,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.979946,31.623287
"Insecta","Lepidoptera","Sphingidae","Hyles","MA","Marrakech - Tensift - Al Haouz",2021-05-24 13:31:18,2021,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.940783,31.537859
"Aves","Passeriformes","Pycnonotidae","Pycnonotus","MA","Marrakech - Tensift - Al Haouz",2016-04-16 09:50:20,2016,"11","cities360","e3b96457ed3a4a4ba9f19b56bca69c03","TRUE","MAR-Marrakech","Marrakech","MAR","MA",-7.990947,31.626643
