"city_id","indicator_theme","data_sources","indicator_name","year","value"
"CRI-San_Jose","greenspace","Dynamic WOrld","dynamic_world_vegetation_land_percent","2016",81.43
"CRI-San_Jose","greenspace","Dynamic WOrld","dynamic_world_vegetation_land_percent","2017",78.3
"CRI-San_Jose","greenspace","Dynamic WOrld","dynamic_world_vegetation_land_percent","2018",78.01
"CRI-San_Jose","greenspace","Dynamic WOrld","dynamic_world_vegetation_land_percent","2019",76.44
"CRI-San_Jose","greenspace","Dynamic WOrld","dynamic_world_vegetation_land_percent","2020",76.96
